task_name,n_train,n_val,n_test,e_v_threshold,n_keep,abstain_rate,roc_auc,accuracy,brier_score,ece,mce,precision,recall,f1_score,specificity,sensitivity,predictive_entropy_mean,aleatoric_entropy_mean,epistemic_uncertainty_mean
new_pancan,2861,716,3434,0.03,3424,0.0029120559114734768,0.7827222359459364,0.8504672897196262,0.033018829189962844,0.020838553625568055,0.3226114749908447,0.14732965009208104,0.6201550387596899,0.23809523809523808,0.8594840667678301,0.6201550387596899,0.06878103,0.06627526,0.002505771
new_pancan,2861,716,3434,0.04,3434,0.0,0.7912296655552188,0.8497379149679674,0.03384698658649468,0.021382094089139252,0.36322740713755297,0.15551537070524413,0.6370370370370371,0.25,0.858441952106699,0.6370370370370371,0.0704574,0.067861915,0.0025954868
new_pancan,2861,716,3434,0.05,3434,0.0,0.7912296655552188,0.8497379149679674,0.03384698658649468,0.021382094089139252,0.36322740713755297,0.15551537070524413,0.6370370370370371,0.25,0.858441952106699,0.6370370370370371,0.0704574,0.067861915,0.0025954868
new_pancan,2861,716,3434,0.06,3434,0.0,0.7912296655552188,0.8497379149679674,0.03384698658649468,0.021382094089139252,0.36322740713755297,0.15551537070524413,0.6370370370370371,0.25,0.858441952106699,0.6370370370370371,0.0704574,0.067861915,0.0025954868
new_lupus,2859,715,3464,0.01,3444,0.005773672055427226,0.6753214215622821,0.8763066202090593,0.020346183422982306,0.018209412157466326,0.041821102301279695,0.057356608478802994,0.323943661971831,0.09745762711864407,0.8879335902757189,0.323943661971831,0.012639393,0.012124413,0.0005149815
new_lupus,2859,715,3464,0.02,3457,0.0020207852193995235,0.6819480876971404,0.8735898177610645,0.021136687164791376,0.019126737991922813,0.7362579107284546,0.06038647342995169,0.3424657534246575,0.1026694045174538,0.8850472813238771,0.3424657534246575,0.01417981,0.01361999,0.00055982044
new_lupus,2859,715,3464,0.03,3463,0.00028868360277134464,0.6852495753351463,0.8723650014438348,0.02129852013793486,0.019449499312281574,0.7362579107284546,0.06190476190476191,0.35135135135135137,0.10526315789473684,0.8837415166715845,0.35135135135135137,0.015102322,0.0145027805,0.00059954164
new_lupus,2859,715,3464,0.04,3463,0.00028868360277134464,0.6852495753351463,0.8723650014438348,0.02129852013793486,0.019449499312281574,0.7362579107284546,0.06190476190476191,0.35135135135135137,0.10526315789473684,0.8837415166715845,0.35135135135135137,0.015102322,0.0145027805,0.00059954164
new_lupus,2859,715,3464,0.05,3463,0.00028868360277134464,0.6852495753351463,0.8723650014438348,0.02129852013793486,0.019449499312281574,0.7362579107284546,0.06190476190476191,0.35135135135135137,0.10526315789473684,0.8837415166715845,0.35135135135135137,0.015102322,0.0145027805,0.00059954164
new_lupus,2859,715,3464,0.06,3464,0.0,0.6894305104750664,0.8724018475750578,0.02140879568215531,0.019408502140648095,0.7362579107284546,0.06413301662707839,0.36,0.10887096774193548,0.8837415166715845,0.36,0.0152874,0.014672352,0.000615047
new_celiac,2936,735,3458,0.01,3453,0.0014459224985541308,0.5899878282679256,0.8520127425427165,0.01840781258542005,0.016086293309452288,0.2050662636756897,0.023454157782515993,0.171875,0.04127579737335835,0.8648568899380348,0.171875,0.013752302,0.013343394,0.00040890794
new_celiac,2936,735,3458,0.02,3458,0.0,0.5891186652916912,0.8507807981492193,0.01843438969339623,0.01633007540876566,0.22039690613746643,0.023206751054852322,0.171875,0.040892193308550186,0.8635827931644078,0.171875,0.014411255,0.013982862,0.00042839162
new_celiac,2936,735,3458,0.03,3458,0.0,0.5891186652916912,0.8507807981492193,0.01843438969339623,0.01633007540876566,0.22039690613746643,0.023206751054852322,0.171875,0.040892193308550186,0.8635827931644078,0.171875,0.014411255,0.013982862,0.00042839162
new_celiac,2936,735,3458,0.04,3458,0.0,0.5891186652916912,0.8507807981492193,0.01843438969339623,0.01633007540876566,0.22039690613746643,0.023206751054852322,0.171875,0.040892193308550186,0.8635827931644078,0.171875,0.014411255,0.013982862,0.00042839162
new_celiac,2936,735,3458,0.05,3458,0.0,0.5891186652916912,0.8507807981492193,0.01843438969339623,0.01633007540876566,0.22039690613746643,0.023206751054852322,0.171875,0.040892193308550186,0.8635827931644078,0.171875,0.014411255,0.013982862,0.00042839162
new_celiac,2936,735,3458,0.06,3458,0.0,0.5891186652916912,0.8507807981492193,0.01843438969339623,0.01633007540876566,0.22039690613746643,0.023206751054852322,0.171875,0.040892193308550186,0.8635827931644078,0.171875,0.014411255,0.013982862,0.00042839162
