task_name,n_train,n_val,n_test,e_v_threshold,n_keep,abstain_rate,roc_auc,accuracy,brier_score,ece,mce,precision,recall,f1_score,specificity,sensitivity,predictive_entropy_mean,aleatoric_entropy_mean,epistemic_uncertainty_mean
new_lupus,4544,1136,1358,0.02,1358,0.0,0.7548282038755902,0.8328424153166422,0.0167354311549263,0.010715930227502982,0.45405563712120056,0.044642857142857144,0.43478260869565216,0.08097165991902834,0.8397003745318352,0.43478260869565216,0.037778255,0.03667313,0.0011051268
new_lupus,4544,1136,1358,0.03,1358,0.0,0.7548282038755902,0.8328424153166422,0.0167354311549263,0.010715930227502982,0.45405563712120056,0.044642857142857144,0.43478260869565216,0.08097165991902834,0.8397003745318352,0.43478260869565216,0.037778255,0.03667313,0.0011051268
new_lupus,4544,1136,1358,0.04,1358,0.0,0.7548282038755902,0.8328424153166422,0.0167354311549263,0.010715930227502982,0.45405563712120056,0.044642857142857144,0.43478260869565216,0.08097165991902834,0.8397003745318352,0.43478260869565216,0.037778255,0.03667313,0.0011051268
new_lupus,4544,1136,1358,0.05,1358,0.0,0.7548282038755902,0.8328424153166422,0.0167354311549263,0.010715930227502982,0.45405563712120056,0.044642857142857144,0.43478260869565216,0.08097165991902834,0.8397003745318352,0.43478260869565216,0.037778255,0.03667313,0.0011051268
new_lupus,4544,1136,1358,0.06,1358,0.0,0.7548282038755902,0.8328424153166422,0.0167354311549263,0.010715930227502982,0.45405563712120056,0.044642857142857144,0.43478260869565216,0.08097165991902834,0.8397003745318352,0.43478260869565216,0.037778255,0.03667313,0.0011051268
new_celiac,4616,1154,1359,0.01,1356,0.002207505518763808,0.6619648601831228,0.7949852507374632,0.006738632898824578,0.002254152807865874,0.12406642735004425,0.01444043321299639,0.4444444444444444,0.027972027972027972,0.7973273942093542,0.4444444444444444,0.028250506,0.027397657,0.00085284875
new_celiac,4616,1154,1359,0.02,1359,0.0,0.6604938271604938,0.7932303164091243,0.00679518556512095,0.0026423740443979843,0.20410163700580597,0.014285714285714285,0.4444444444444444,0.02768166089965398,0.7955555555555556,0.4444444444444444,0.029217565,0.02834005,0.00087751914
new_celiac,4616,1154,1359,0.03,1359,0.0,0.6604938271604938,0.7932303164091243,0.00679518556512095,0.0026423740443979843,0.20410163700580597,0.014285714285714285,0.4444444444444444,0.02768166089965398,0.7955555555555556,0.4444444444444444,0.029217565,0.02834005,0.00087751914
new_celiac,4616,1154,1359,0.04,1359,0.0,0.6604938271604938,0.7932303164091243,0.00679518556512095,0.0026423740443979843,0.20410163700580597,0.014285714285714285,0.4444444444444444,0.02768166089965398,0.7955555555555556,0.4444444444444444,0.029217565,0.02834005,0.00087751914
new_celiac,4616,1154,1359,0.05,1359,0.0,0.6604938271604938,0.7932303164091243,0.00679518556512095,0.0026423740443979843,0.20410163700580597,0.014285714285714285,0.4444444444444444,0.02768166089965398,0.7955555555555556,0.4444444444444444,0.029217565,0.02834005,0.00087751914
new_celiac,4616,1154,1359,0.06,1359,0.0,0.6604938271604938,0.7932303164091243,0.00679518556512095,0.0026423740443979843,0.20410163700580597,0.014285714285714285,0.4444444444444444,0.02768166089965398,0.7955555555555556,0.4444444444444444,0.029217565,0.02834005,0.00087751914
